date,winLoss
4/2/2018,1
4/4/2018,0
4/5/2018,1
4/6/2018,1
4/7/2018,0
4/8/2018,1
4/16/2018,0
4/17/2018,0
4/18/2018,1
4/25/2018,1
4/25/2018,0
4/26/2018,1
4/27/2018,1
4/28/2018,1
4/29/2018,1
5/11/2018,1
5/12/2018,1
5/13/2018,0
5/15/2018,1
5/16/2018,1
5/17/2018,1
5/18/2018,0
5/19/2018,0
5/20/2018,0
5/25/2018,1
5/26/2018,0
5/27/2018,0
5/28/2018,0
5/29/2018,0
5/30/2018,1
6/5/2018,0
6/6/2018,1
6/7/2018,0
6/15/2018,1
6/16/2018,1
6/17/2018,0
6/18/2018,1
6/19/2018,0
6/21/2018,0
6/22/2018,0
6/23/2018,0
6/24/2018,0
7/6/2018,0
7/7/2018,0
7/8/2018,1
7/9/2018,1
7/10/2018,0
7/11/2018,1
7/12/2018,1
7/13/2018,1
7/14/2018,1
7/14/2018,1
7/15/2018,1
7/26/2018,0
7/27/2018,1
7/28/2018,1
7/29/2018,0
7/31/2018,1
8/1/2018,0
8/3/2018,1
8/4/2018,0
8/5/2018,0
8/16/2018,0
8/17/2018,0
8/18/2018,1
8/19/2018,1
8/20/2018,0
8/21/2018,0
8/22/2018,0
9/3/2018,1
9/4/2018,1
9/5/2018,1
9/7/2018,1
9/8/2018,1
9/17/2018,1
9/18/2018,1
9/19/2018,1
9/21/2018,0
9/22/2018,1
9/23/2018,0
