date,winLoss
4/10/2017,0
4/12/2017,0
4/13/2017,1
4/14/2017,1
4/15/2017,1
4/16/2017,1
4/18/2017,0
4/19/2017,1
4/28/2017,0
4/30/2017,0
5/1/2017,1
5/2/2017,0
5/3/2017,1
5/4/2017,0
5/5/2017,1
5/6/2017,0
5/7/2017,0
5/12/2017,1
5/13/2017,1
5/14/2017,1
5/16/2017,0
5/17/2017,0
5/18/2017,1
5/29/2017,0
5/30/2017,1
5/31/2017,0
6/2/2017,1
6/3/2017,1
6/4/2017,0
6/5/2017,0
6/6/2017,1
6/7/2017,1
6/8/2017,0
6/19/2017,1
6/20/2017,0
6/21/2017,1
6/23/2017,1
6/24/2017,1
6/25/2017,0
6/30/2017,1
7/1/2017,0
7/1/2017,1
7/2/2017,1
7/14/2017,0
7/15/2017,0
7/16/2017,1
7/17/2017,0
7/18/2017,0
7/19/2017,1
7/20/2017,1
7/21/2017,1
7/22/2017,1
7/23/2017,1
8/3/2017,1
8/4/2017,0
8/6/2017,1
8/6/2017,0
8/7/2017,0
8/8/2017,0
8/18/2017,0
8/19/2017,0
8/20/2017,1
8/22/2017,1
8/23/2017,1
8/24/2017,0
8/28/2017,0
8/29/2017,1
8/30/2017,0
9/7/2017,0
9/8/2017,0
9/9/2017,1
9/10/2017,1
9/11/2017,0
9/12/2017,1
9/13/2017,0
9/26/2017,1
9/27/2017,1
9/28/2017,0
9/29/2017,1
9/30/2017,1
10/1/2017,0
