date,winLoss
3/29/2018,0
3/30/2018,0
3/31/2018,0
4/2/2018,0
4/3/2018,1
4/4/2018,0
4/5/2018,0
4/12/2018,0
4/13/2018,1
4/14/2018,1
4/15/2018,1
4/16/2018,0
4/17/2018,0
4/18/2018,0
4/27/2018,0
4/28/2018,1
4/29/2018,0
5/4/2018,0
5/5/2018,1
5/6/2018,1
5/7/2018,0
5/8/2018,0
5/9/2018,1
5/10/2018,0
5/11/2018,0
5/12/2018,1
5/13/2018,1
5/14/2018,0
5/15/2018,1
5/28/2018,0
5/29/2018,1
5/30/2018,1
5/31/2018,1
6/1/2018,0
6/2/2018,1
6/3/2018,1
6/4/2018,1
6/5/2018,0
6/6/2018,1
6/19/2018,0
6/20/2018,0
6/29/2018,0
6/30/2018,1
7/1/2018,0
7/9/2018,0
7/10/2018,1
7/11/2018,0
7/12/2018,0
7/13/2018,0
7/14/2018,0
7/15/2018,0
7/27/2018,0
7/28/2018,0
7/29/2018,0
7/30/2018,0
7/31/2018,0
8/10/2018,1
8/11/2018,0
8/12/2018,1
8/13/2018,0
8/14/2018,0
8/15/2018,0
8/16/2018,0
8/17/2018,0
8/18/2018,1
8/19/2018,0
8/28/2018,1
8/29/2018,1
8/30/2018,1
8/31/2018,1
9/1/2018,0
9/2/2018,0
9/14/2018,0
9/15/2018,0
9/16/2018,1
9/17/2018,0
9/18/2018,0
9/19/2018,1
9/28/2018,1
9/29/2018,0
9/30/2018,1
