date,winLoss
4/4/2019,0
4/6/2019,0
4/7/2019,0
4/8/2019,1
4/9/2019,0
4/10/2019,0
4/11/2019,0
4/20/2019,0
4/20/2019,0
4/21/2019,0
4/22/2019,0
4/23/2019,1
4/24/2019,1
5/3/2019,0
5/4/2019,1
5/6/2019,1
5/7/2019,0
5/8/2019,0
5/10/2019,0
5/11/2019,0
5/12/2019,1
5/20/2019,0
5/21/2019,0
5/22/2019,0
5/23/2019,0
5/27/2019,1
5/28/2019,0
5/29/2019,0
5/31/2019,1
6/1/2019,0
6/2/2019,0
6/11/2019,1
6/12/2019,0
6/13/2019,0
6/14/2019,0
6/15/2019,0
6/16/2019,0
6/25/2019,0
6/26/2019,0
6/28/2019,1
6/29/2019,1
6/30/2019,0
7/12/2019,0
7/13/2019,0
7/13/2019,1
7/14/2019,0
7/16/2019,0
7/17/2019,1
7/19/2019,1
7/20/2019,0
7/21/2019,1
8/1/2019,0
8/2/2019,0
8/3/2019,1
8/4/2019,1
8/5/2019,0
8/6/2019,0
8/7/2019,0
8/9/2019,0
8/10/2019,0
8/11/2019,1
8/19/2019,0
8/20/2019,1
8/21/2019,1
8/22/2019,0
8/23/2019,0
8/24/2019,1
8/25/2019,1
9/5/2019,0
9/6/2019,0
9/7/2019,0
9/8/2019,0
9/10/2019,0
9/11/2019,1
9/12/2019,0
9/17/2019,0
9/18/2019,0
9/19/2019,0
9/20/2019,1
9/21/2019,0
9/22/2019,1
