date ,winLoss
4/11/2016,0
4/13/2016,0
4/14/2016,0
4/15/2016,1
4/16/2016,1
4/17/2016,1
4/18/2016,1
4/19/2016,0
4/25/2016,1
4/26/2016,1
4/27/2016,0
4/29/2016,0
4/30/2016,0
5/1/2016,0
5/10/2016,0
5/11/2016,0
5/19/2016,0
5/20/2016,0
5/21/2016,1
5/22/2016,0
5/23/2016,0
5/24/2016,0
5/25/2016,1
6/2/2016,1
6/3/2016,0
6/4/2016,0
6/5/2016,0
6/7/2016,1
6/8/2016,1
6/9/2016,0
6/10/2016,0
6/11/2016,0
6/12/2016,1
6/16/2016,0
6/17/2016,0
6/18/2016,0
6/19/2016,1
6/21/2016,1
6/22/2016,1
6/23/2016,0
7/1/2016,0
7/2/2016,1
7/3/2016,1
7/4/2016,0
7/5/2016,1
7/6/2016,1
7/15/2016,0
7/16/2016,1
7/17/2016,0
7/26/2016,0
7/27/2016,0
7/28/2016,1
7/29/2016,1
7/30/2016,0
7/31/2016,1
8/8/2016,1
8/9/2016,0
8/11/2016,0
8/11/2016,0
8/12/2016,0
8/13/2016,1
8/14/2016,0
8/23/2016,0
8/24/2016,0
8/25/2016,0
9/1/2016,1
9/2/2016,0
9/3/2016,1
9/4/2016,0
9/5/2016,0
9/6/2016,0
9/7/2016,1
9/9/2016,0
9/10/2016,1
9/11/2016,0
9/20/2016,0
9/22/2016,0
9/22/2016,0
9/23/2016,0
9/24/2016,1
9/25/2016,0
