date,winLoss
4/5/2016,0
4/6/2016,1
4/15/2016,0
4/16/2016,1
4/17/2016,0
4/19/2016,1
4/20/2016,0
4/21/2016,0
5/3/2016,1
5/4/2016,1
5/5/2016,1
5/6/2016,1
5/7/2016,0
5/8/2016,1
5/13/2016,1
5/14/2016,0
5/15/2016,0
5/16/2016,1
5/17/2016,1
5/27/2016,0
5/28/2016,1
5/29/2016,0
5/30/2016,0
5/31/2016,0
6/1/2016,1
6/2/2016,1
6/3/2016,1
6/4/2016,1
6/5/2016,1
6/17/2016,1
6/18/2016,1
6/19/2016,1
6/20/2016,1
6/21/2016,1
6/22/2016,1
7/4/2016,1
7/5/2016,1
7/6/2016,0
7/7/2016,0
7/8/2016,1
7/9/2016,0
7/10/2016,0
7/26/2016,1
7/27/2016,0
7/29/2016,1
7/30/2016,1
7/31/2016,1
8/1/2016,0
8/2/2016,0
8/3/2016,0
8/4/2016,1
8/11/2016,1
8/12/2016,1
8/13/2016,1
8/14/2016,1
8/15/2016,0
8/16/2016,1
8/17/2016,0
8/18/2016,1
8/19/2016,1
8/20/2016,0
8/21/2016,1
8/29/2016,1
8/30/2016,1
8/31/2016,1
9/2/2016,1
9/3/2016,1
9/4/2016,1
9/5/2016,0
9/6/2016,0
9/7/2016,1
9/8/2016,1
9/16/2016,1
9/17/2016,1
9/18/2016,0
9/20/2016,1
9/21/2016,1
9/22/2016,1
9/23/2016,1
9/24/2016,0
9/25/2016,0
10/6/2016,1
10/7/2016,1
10/14/2016,1
10/15/2016,1
10/25/2016,1
10/26/2016,0
11/1/2016,0
11/2/2016,0
