date,winLoss
3/28/2019,0
3/29/2019,0
3/30/2019,1
3/31/2019,1
4/1/2019,0
4/2/2019,0
4/3/2019,0
4/12/2019,0
4/13/2019,1
4/14/2019,0
4/15/2019,0
4/16/2019,0
4/17/2019,0
4/19/2019,1
4/20/2019,1
4/21/2019,0
4/30/2019,0
5/1/2019,1
5/3/2019,0
5/4/2019,0
5/5/2019,0
5/14/2019,0
5/15/2019,0
5/17/2019,1
5/18/2019,1
5/19/2019,1
5/28/2019,1
5/29/2019,1
5/30/2019,0
6/7/2019,0
6/8/2019,0
6/9/2019,0
6/10/2019,0
6/11/2019,0
6/12/2019,1
6/14/2019,0
6/15/2019,1
6/16/2019,0
6/25/2019,0
6/26/2019,0
6/27/2019,0
6/28/2019,1
6/29/2019,1
6/30/2019,0
7/12/2019,1
7/13/2019,0
7/14/2019,0
7/16/2019,1
7/17/2019,0
7/18/2019,1
7/26/2019,1
7/27/2019,0
7/28/2019,1
7/29/2019,1
7/30/2019,0
7/31/2019,0
8/1/2019,1
8/8/2019,1
8/9/2019,0
8/10/2019,1
8/11/2019,0
8/13/2019,0
8/14/2019,0
8/15/2019,1
8/23/2019,1
8/24/2019,0
8/25/2019,1
8/26/2019,0
8/27/2019,0
8/28/2019,0
8/29/2019,1
9/6/2019,0
9/7/2019,0
9/8/2019,1
9/9/2019,0
9/10/2019,0
9/11/2019,0
9/12/2019,0
9/20/2019,0
9/21/2019,0
9/22/2019,1
