date,winLoss
4/4/2016,0
4/5/2016,1
4/6/2016,0
4/7/2016,0
4/8/2016,1
4/9/2016,0
4/10/2016,0
4/22/2016,0
4/23/2016,1
4/24/2016,0
4/25/2016,1
4/26/2016,0
4/27/2016,0
4/28/2016,1
4/29/2016,0
4/30/2016,0
5/1/2016,0
5/12/2016,0
5/13/2016,0
5/14/2016,0
5/15/2016,0
5/16/2016,1
5/17/2016,1
5/18/2016,0
5/27/2016,0
5/28/2016,1
5/29/2016,1
5/30/2016,0
5/31/2016,0
6/6/2016,0
6/7/2016,1
6/8/2016,0
6/10/2016,0
6/11/2016,1
6/12/2016,1
6/13/2016,1
6/14/2016,0
6/15/2016,0
6/27/2016,0
6/28/2016,0
6/29/2016,0
7/1/2016,0
7/2/2016,1
7/3/2016,0
7/4/2016,0
7/5/2016,1
7/6/2016,0
7/15/2016,0
7/16/2016,1
7/17/2016,1
7/19/2016,0
7/20/2016,0
8/1/2016,0
8/2/2016,0
8/3/2016,0
8/5/2016,1
8/6/2016,0
8/7/2016,1
8/15/2016,1
8/16/2016,0
8/17/2016,1
8/22/2016,1
8/23/2016,0
8/24/2016,1
8/25/2016,0
8/26/2016,1
8/27/2016,0
8/28/2016,1
9/9/2016,0
9/10/2016,0
9/11/2016,0
9/12/2016,1
9/13/2016,1
9/14/2016,1
9/15/2016,1
9/16/2016,0
9/17/2016,0
9/18/2016,1
9/30/2016,1
10/1/2016,1
10/2/2016,1
