date,winLoss
4/10/2017,1
4/12/2017,0
4/13/2017,1
4/14/2017,0
4/15/2017,0
4/16/2017,0
4/17/2017,0
4/18/2017,1
4/19/2017,1
5/1/2017,0
5/2/2017,1
5/3/2017,1
5/4/2017,1
5/5/2017,0
5/6/2017,0
5/7/2017,0
5/16/2017,1
5/17/2017,1
5/18/2017,1
5/19/2017,0
5/21/2017,1
5/22/2017,0
5/23/2017,1
5/24/2017,1
5/25/2017,1
6/2/2017,1
6/3/2017,1
6/4/2017,1
6/5/2017,1
6/6/2017,1
6/7/2017,0
6/8/2017,0
6/9/2017,0
6/10/2017,0
6/11/2017,1
6/19/2017,1
6/20/2017,1
6/21/2017,0
7/4/2017,0
7/5/2017,1
7/6/2017,0
7/7/2017,1
7/8/2017,0
7/9/2017,0
7/21/2017,0
7/22/2017,1
7/23/2017,1
7/24/2017,0
7/25/2017,1
8/1/2017,1
8/2/2017,0
8/3/2017,0
8/4/2017,0
8/5/2017,1
8/6/2017,0
8/14/2017,1
8/15/2017,0
8/16/2017,1
8/17/2017,0
8/18/2017,1
8/19/2017,1
8/20/2017,1
8/28/2017,1
8/29/2017,1
8/30/2017,1
8/31/2017,1
9/1/2017,1
9/2/2017,1
9/3/2017,0
9/8/2017,0
9/9/2017,0
9/10/2017,0
9/12/2017,1
9/13/2017,1
9/14/2017,1
9/15/2017,1
9/16/2017,1
9/17/2017,1
9/29/2017,1
9/30/2017,1
10/1/2017,0
10/9/2017,1
10/11/2017,0
10/17/2017,0
10/18/2017,1
10/19/2017,0
