date,winLoss
4/3/2017,0
4/4/2017,0
4/5/2017,1
4/6/2017,0
4/7/2017,1
4/8/2017,0
4/9/2017,0
4/20/2017,1
4/21/2017,0
4/22/2017,0
4/23/2017,0
4/24/2017,1
4/25/2017,1
4/26/2017,1
4/28/2017,0
4/29/2017,0
4/30/2017,1
5/9/2017,1
5/10/2017,1
5/11/2017,0
5/12/2017,1
5/13/2017,1
5/14/2017,1
5/23/2017,0
5/24/2017,0
5/25/2017,0
5/26/2017,0
5/27/2017,1
5/28/2017,1
6/2/2017,0
6/3/2017,0
6/4/2017,1
6/5/2017,0
6/6/2017,1
6/7/2017,1
6/8/2017,0
6/16/2017,1
6/17/2017,0
6/18/2017,1
6/19/2017,0
6/20/2017,0
6/21/2017,1
6/22/2017,1
6/30/2017,1
7/1/2017,1
7/2/2017,0
7/3/2017,1
7/4/2017,1
7/5/2017,1
7/14/2017,1
7/15/2017,1
7/16/2017,0
7/28/2017,1
7/29/2017,0
7/30/2017,0
8/1/2017,1
8/2/2017,0
8/3/2017,1
8/9/2017,0
8/10/2017,0
8/11/2017,0
8/12/2017,1
8/13/2017,1
8/15/2017,1
8/16/2017,1
8/29/2017,0
8/30/2017,1
8/31/2017,1
9/1/2017,1
9/2/2017,0
9/3/2017,1
9/11/2017,0
9/12/2017,1
9/13/2017,1
9/21/2017,0
9/22/2017,0
9/23/2017,1
9/24/2017,0
9/26/2017,1
9/27/2017,0
9/28/2017,1
