date,winLoss
3/29/2018,1
3/30/2018,0
3/31/2018,1
4/2/2018,0
4/3/2018,1
4/4/2018,1
4/16/2018,1
4/17/2018,0
4/18/2018,1
4/19/2018,1
4/20/2018,0
4/21/2018,1
5/4/2018,0
5/5/2018,0
5/6/2018,0
5/15/2018,0
5/16/2018,1
5/18/2018,0
5/19/2018,1
5/20/2018,1
5/28/2018,0
5/28/2018,1
5/29/2018,1
5/30/2018,0
5/31/2018,1
6/1/2018,1
6/2/2018,0
6/3/2018,1
6/12/2018,1
6/13/2018,1
6/14/2018,1
6/15/2018,0
6/16/2018,1
6/17/2018,1
6/22/2018,0
6/23/2018,0
6/24/2018,1
6/25/2018,1
6/26/2018,0
6/27/2018,0
7/10/2018,0
7/11/2018,1
7/13/2018,0
7/14/2018,0
7/15/2018,1
7/26/2018,0
7/27/2018,0
7/28/2018,0
7/29/2018,1
7/30/2018,1
7/31/2018,1
8/10/2018,1
8/11/2018,0
8/12/2018,1
8/13/2018,1
8/13/2018,1
8/14/2018,1
8/15/2018,1
8/16/2018,0
8/17/2018,0
8/18/2018,0
8/19/2018,0
8/28/2018,1
8/29/2018,0
8/30/2018,0
8/31/2018,0
9/1/2018,1
9/2/2018,1
9/3/2018,0
9/4/2018,0
9/5/2018,0
9/14/2018,1
9/15/2018,0
9/16/2018,0
9/17/2018,0
9/18/2018,0
9/19/2018,1
9/20/2018,1
9/21/2018,1
9/22/2018,1
9/23/2018,1
10/7/2018,1
10/8/2018,0
