date,winLoss
4/8/2016,1
4/9/2016,0
4/10/2016,0
4/11/2016,0
4/12/2016,0
4/13/2016,1
4/25/2016,1
4/26/2016,1
4/27/2016,1
4/29/2016,1
4/30/2016,1
5/1/2016,0
5/2/2016,1
5/3/2016,0
5/4/2016,1
5/17/2016,1
5/18/2016,0
5/19/2016,0
5/20/2016,1
5/21/2016,1
5/22/2016,1
5/27/2016,1
5/28/2016,0
5/29/2016,0
5/30/2016,1
5/31/2016,0
6/1/2016,0
6/14/2016,0
6/15/2016,1
6/16/2016,1
6/17/2016,0
6/18/2016,0
6/19/2016,0
6/21/2016,1
6/22/2016,1
6/30/2016,1
7/1/2016,1
7/2/2016,1
7/3/2016,1
7/4/2016,1
7/5/2016,0
7/6/2016,1
7/7/2016,1
7/8/2016,0
7/9/2016,0
7/10/2016,0
7/26/2016,1
7/26/2016,0
7/27/2016,0
7/28/2016,0
7/29/2016,0
7/30/2016,0
7/31/2016,1
8/1/2016,0
8/2/2016,1
8/9/2016,0
8/10/2016,0
8/11/2016,0
8/12/2016,0
8/13/2016,1
8/14/2016,1
8/26/2016,1
8/27/2016,1
8/28/2016,0
8/29/2016,1
8/30/2016,1
8/31/2016,1
9/1/2016,0
9/2/2016,0
9/3/2016,1
9/4/2016,1
9/16/2016,1
9/17/2016,1
9/18/2016,1
9/19/2016,0
9/20/2016,0
9/21/2016,0
9/22/2016,1
9/23/2016,1
9/24/2016,0
9/25/2016,1
10/5/2016,0
