date,winLoss
4/3/2018,0
4/4/2018,1
4/7/2018,1
4/8/2018,0
4/9/2018,0
4/10/2018,1
4/11/2018,0
4/23/2018,1
4/24/2018,1
4/25/2018,0
4/27/2018,1
4/28/2018,1
4/28/2018,0
4/29/2018,1
4/30/2018,1
5/1/2018,0
5/2/2018,1
5/14/2018,1
5/15/2018,1
5/16/2018,0
5/17/2018,0
5/18/2018,0
5/19/2018,1
5/20/2018,1
6/1/2018,1
6/2/2018,1
6/3/2018,1
6/4/2018,1
6/5/2018,0
6/6/2018,1
6/18/2018,0
6/19/2018,1
6/20/2018,1
6/21/2018,1
6/22/2018,0
6/23/2018,1
6/24/2018,1
6/26/2018,1
6/27/2018,1
6/28/2018,0
7/5/2018,0
7/6/2018,1
7/7/2018,0
7/8/2018,1
7/9/2018,1
7/10/2018,0
7/11/2018,1
7/13/2018,1
7/14/2018,0
7/15/2018,0
7/26/2018,0
7/27/2018,0
7/28/2018,0
7/29/2018,1
8/6/2018,0
8/7/2018,0
8/9/2018,0
8/10/2018,1
8/11/2018,0
8/12/2018,1
8/24/2018,0
8/25/2018,1
8/26/2018,1
8/27/2018,1
8/28/2018,1
8/29/2018,0
8/31/2018,1
9/1/2018,0
9/2/2018,0
9/10/2018,0
9/11/2018,0
9/12/2018,0
9/14/2018,1
9/15/2018,1
9/16/2018,0
9/24/2018,0
9/25/2018,1
9/26/2018,0
9/28/2018,0
9/29/2018,0
9/30/2018,0
