date,winLoss
4/5/2018,0
4/7/2018,0
4/8/2018,0
4/9/2018,1
4/10/2018,1
4/11/2018,0
4/12/2018,0
4/13/2018,0
4/14/2018,1
4/15/2018,0
4/27/2018,0
4/28/2018,0
4/29/2018,1
4/30/2018,1
5/1/2018,1
5/2/2018,1
5/3/2018,1
5/4/2018,1
5/5/2018,0
5/6/2018,1
5/15/2018,1
5/19/2018,0
5/19/2018,0
5/20/2018,0
5/21/2018,1
5/22/2018,1
5/23/2018,0
6/5/2018,1
6/6/2018,1
6/8/2018,0
6/9/2018,1
6/10/2018,0
6/18/2018,0
6/19/2018,1
6/20/2018,0
6/21/2018,1
6/22/2018,0
6/23/2018,0
6/24/2018,1
7/2/2018,0
7/3/2018,0
7/4/2018,0
7/5/2018,1
7/6/2018,1
7/7/2018,1
7/8/2018,0
7/20/2018,0
7/22/2018,1
7/31/2018,1
8/1/2018,1
8/2/2018,1
8/4/2018,1
8/4/2018,0
8/5/2018,1
8/7/2018,0
8/7/2018,1
8/8/2018,0
8/9/2018,1
8/17/2018,1
8/18/2018,0
8/19/2018,0
8/21/2018,1
8/22/2018,1
8/23/2018,0
8/31/2018,0
9/1/2018,1
9/2/2018,0
9/3/2018,1
9/4/2018,0
9/5/2018,0
9/6/2018,0
9/8/2018,1
9/8/2018,1
9/13/2018,0
9/20/2018,0
9/21/2018,0
9/22/2018,1
9/23/2018,0
9/24/2018,1
9/25/2018,1
9/26/2018,1
