date,winLoss
4/3/2016,1
4/5/2016,0
4/8/2016,1
4/9/2016,1
4/10/2016,1
4/19/2016,1
4/20/2016,0
4/21/2016,1
4/22/2016,1
4/23/2016,0
4/24/2016,1
5/2/2016,0
5/3/2016,1
5/4/2016,0
5/13/2016,1
5/14/2016,0
5/15/2016,1
5/17/2016,1
5/18/2016,0
5/18/2016,1
5/27/2016,1
5/28/2016,1
5/29/2016,1
5/30/2016,1
5/31/2016,1
6/1/2016,1
6/13/2016,1
6/14/2016,1
6/15/2016,1
6/16/2016,0
6/17/2016,1
6/18/2016,1
6/19/2016,1
6/24/2016,0
6/25/2016,0
6/26/2016,1
6/27/2016,1
6/28/2016,0
7/7/2016,1
7/8/2016,0
7/9/2016,1
7/10/2016,0
7/18/2016,1
7/19/2016,0
7/20/2016,0
7/22/2016,1
7/23/2016,0
7/24/2016,0
7/25/2016,0
7/26/2016,0
7/27/2016,1
8/5/2016,0
8/6/2016,1
8/7/2016,1
8/9/2016,0
8/10/2016,1
8/11/2016,1
8/18/2016,1
8/19/2016,1
8/20/2016,1
8/21/2016,1
8/29/2016,1
8/30/2016,0
8/31/2016,0
9/2/2016,0
9/3/2016,1
9/4/2016,0
9/12/2016,0
9/13/2016,0
9/14/2016,0
9/15/2016,0
9/16/2016,0
9/17/2016,1
9/18/2016,1
9/19/2016,1
9/27/2016,1
9/28/2016,1
9/29/2016,0
9/30/2016,0
10/1/2016,0
10/2/2016,0
