date,winLoss
4/11/2016,0
4/12/2016,1
4/13/2016,1
4/14/2016,1
4/15/2016,0
4/16/2016,0
4/17/2016,1
4/18/2016,0
4/19/2016,0
4/20/2016,1
4/29/2016,1
4/30/2016,1
5/1/2016,1
5/13/2016,1
5/14/2016,1
5/15/2016,0
5/16/2016,0
5/17/2016,1
5/18/2016,1
5/20/2016,0
5/21/2016,0
5/22/2016,1
5/30/2016,0
5/31/2016,0
6/1/2016,0
6/2/2016,0
6/3/2016,1
6/4/2016,0
6/5/2016,1
6/6/2016,0
6/7/2016,1
6/8/2016,0
6/15/2016,0
6/16/2016,0
6/17/2016,0
6/18/2016,0
6/19/2016,0
6/20/2016,0
7/1/2016,1
7/2/2016,0
7/3/2016,1
7/4/2016,1
7/5/2016,1
7/6/2016,1
7/15/2016,0
7/16/2016,1
7/17/2016,0
7/18/2016,0
7/19/2016,0
7/20/2016,1
7/21/2016,0
8/2/2016,1
8/3/2016,1
8/4/2016,0
8/12/2016,1
8/13/2016,1
8/14/2016,1
8/16/2016,0
8/17/2016,0
8/18/2016,1
8/19/2016,0
8/20/2016,1
8/21/2016,0
8/29/2016,0
8/30/2016,0
8/31/2016,0
9/2/2016,0
9/3/2016,0
9/4/2016,0
9/12/2016,1
9/13/2016,0
9/14/2016,1
9/15/2016,0
9/16/2016,1
9/17/2016,1
9/18/2016,0
9/20/2016,1
9/21/2016,1
9/30/2016,0
10/1/2016,0
10/2/2016,1
