date,winLoss
4/7/2017,1
4/8/2017,1
4/9/2017,0
4/10/2017,0
4/11/2017,1
4/12/2017,0
4/21/2017,1
4/22/2017,1
4/23/2017,1
4/24/2017,1
4/25/2017,0
4/26/2017,0
4/27/2017,0
5/5/2017,0
5/6/2017,1
5/7/2017,1
5/9/2017,0
5/9/2017,1
5/10/2017,1
5/11/2017,1
5/12/2017,0
5/13/2017,0
5/14/2017,1
5/26/2017,1
5/27/2017,0
5/28/2017,1
5/29/2017,0
5/30/2017,0
6/6/2017,1
6/7/2017,1
6/15/2017,1
6/16/2017,1
6/17/2017,1
6/18/2017,1
6/20/2017,1
6/21/2017,0
6/22/2017,0
7/3/2017,1
7/4/2017,0
7/5/2017,1
7/6/2017,0
7/7/2017,1
7/8/2017,0
7/9/2017,1
7/17/2017,1
7/18/2017,1
7/19/2017,1
7/21/2017,0
7/22/2017,1
7/23/2017,1
8/1/2017,1
8/2/2017,0
8/3/2017,1
8/4/2017,1
8/5/2017,1
8/6/2017,0
8/14/2017,1
8/15/2017,0
8/16/2017,1
8/17/2017,0
8/18/2017,1
8/19/2017,0
8/20/2017,0
8/28/2017,0
8/29/2017,1
8/30/2017,0
9/1/2017,0
9/2/2017,0
9/3/2017,0
9/4/2017,1
9/5/2017,1
9/6/2017,0
9/15/2017,1
9/16/2017,1
9/17/2017,0
9/25/2017,0
9/26/2017,1
9/27/2017,1
9/29/2017,1
9/30/2017,0
10/1/2017,0
