date,winLoss
4/3/2016,0
4/4/2016,0
4/5/2016,1
4/6/2016,1
4/12/2016,1
4/13/2016,0
4/14/2016,0
4/15/2016,0
4/16/2016,1
4/17/2016,1
4/25/2016,1
4/26/2016,1
4/27/2016,0
4/29/2016,0
4/30/2016,1
5/1/2016,0
5/3/2016,0
5/4/2016,1
5/13/2016,0
5/14/2016,1
5/15/2016,0
5/25/2016,0
5/26/2016,0
5/27/2016,0
5/28/2016,1
5/29/2016,0
6/10/2016,1
6/11/2016,0
6/12/2016,1
6/14/2016,1
6/15/2016,1
6/16/2016,0
6/17/2016,0
6/18/2016,0
6/19/2016,0
6/27/2016,1
6/28/2016,0
6/29/2016,1
6/30/2016,0
7/1/2016,0
7/2/2016,0
7/3/2016,0
7/4/2016,1
7/5/2016,0
7/6/2016,0
7/7/2016,0
7/15/2016,0
7/16/2016,0
7/17/2016,1
7/29/2016,1
7/30/2016,1
7/31/2016,1
8/1/2016,0
8/2/2016,0
8/3/2016,1
8/4/2016,1
8/5/2016,0
8/6/2016,1
8/7/2016,0
8/15/2016,1
8/16/2016,1
8/17/2016,1
8/19/2016,0
8/20/2016,1
8/21/2016,1
8/22/2016,0
8/23/2016,0
8/24/2016,1
8/25/2016,1
9/2/2016,1
9/3/2016,1
9/4/2016,0
9/5/2016,0
9/6/2016,0
9/7/2016,1
9/20/2016,0
9/21/2016,0
9/22/2016,1
9/23/2016,0
9/24/2016,0
9/25/2016,0
