date,winLoss
4/2/2017,1
4/4/2017,0
4/5/2017,1
4/6/2017,1
4/7/2017,1
4/8/2017,1
4/9/2017,1
4/21/2017,1
4/22/2017,1
4/23/2017,0
4/24/2017,1
4/25/2017,1
4/26/2017,0
4/27/2017,1
4/28/2017,0
4/29/2017,0
4/30/2017,1
5/9/2017,0
5/10/2017,1
5/11/2017,1
5/12/2017,1
5/13/2017,0
5/14/2017,0
5/15/2017,1
5/16/2017,1
5/17/2017,1
5/22/2017,1
5/23/2017,1
5/24/2017,1
6/6/2017,1
6/7/2017,1
6/8/2017,1
6/9/2017,0
6/10/2017,1
6/11/2017,1
6/23/2017,0
6/24/2017,1
6/25/2017,1
6/26/2017,1
6/27/2017,1
6/28/2017,0
6/29/2017,0
6/30/2017,0
7/1/2017,1
7/2/2017,1
7/7/2017,1
7/8/2017,0
7/9/2017,0
7/21/2017,1
7/22/2017,0
7/23/2017,0
7/24/2017,1
7/25/2017,0
7/26/2017,1
8/8/2017,1
8/9/2017,0
8/10/2017,0
8/11/2017,0
8/12/2017,1
8/13/2017,0
8/14/2017,1
8/15/2017,0
8/25/2017,1
8/26/2017,1
8/27/2017,1
8/29/2017,1
8/30/2017,1
8/31/2017,1
9/8/2017,0
9/9/2017,0
9/10/2017,1
9/11/2017,0
9/12/2017,0
9/13/2017,1
9/14/2017,1
9/22/2017,1
9/23/2017,0
9/24/2017,1
9/25/2017,0
9/26/2017,1
9/27/2017,1
10/4/2017,1
10/9/2017,0
