date,winLoss
4/4/2016,0
4/5/2016,0
4/6/2016,1
4/8/2016,1
4/9/2016,0
4/10/2016,1
4/20/2016,1
4/21/2016,0
4/22/2016,0
4/23/2016,0
4/24/2016,1
4/29/2016,0
4/30/2016,0
5/1/2016,1
5/2/2016,1
5/3/2016,1
5/4/2016,0
5/12/2016,0
5/13/2016,1
5/14/2016,0
5/15/2016,1
5/17/2016,1
5/18/2016,0
5/19/2016,1
5/27/2016,1
5/28/2016,0
5/29/2016,1
5/30/2016,0
5/31/2016,0
6/1/2016,1
6/7/2016,1
6/8/2016,1
6/9/2016,0
6/10/2016,0
6/11/2016,1
6/12/2016,1
6/24/2016,1
6/25/2016,1
6/26/2016,0
6/28/2016,0
6/29/2016,1
6/30/2016,0
7/8/2016,1
7/9/2016,0
7/10/2016,0
7/22/2016,0
7/23/2016,1
7/24/2016,0
7/25/2016,1
7/26/2016,1
7/27/2016,0
7/28/2016,1
7/29/2016,1
7/30/2016,1
7/31/2016,1
8/8/2016,0
8/9/2016,0
8/10/2016,1
8/11/2016,1
8/12/2016,0
8/13/2016,0
8/14/2016,1
8/22/2016,1
8/23/2016,1
8/24/2016,1
8/25/2016,0
8/26/2016,0
8/27/2016,0
8/28/2016,0
8/29/2016,0
8/30/2016,0
8/31/2016,1
9/5/2016,0
9/6/2016,1
9/7/2016,1
9/20/2016,0
9/21/2016,0
9/22/2016,1
9/23/2016,1
9/24/2016,0
9/25/2016,0
