date,winLoss
4/3/2017,0
4/5/2017,1
4/6/2017,1
4/13/2017,0
4/14/2017,0
4/15/2017,1
4/16/2017,0
4/18/2017,1
4/19/2017,0
4/20/2017,0
4/21/2017,0
4/22/2017,0
4/23/2017,1
5/1/2017,1
5/2/2017,0
5/3/2017,1
5/4/2017,1
5/5/2017,1
5/6/2017,1
5/7/2017,1
5/8/2017,0
5/9/2017,1
5/19/2017,0
5/20/2017,1
5/21/2017,0
5/22/2017,1
5/23/2017,0
6/2/2017,1
6/3/2017,0
6/4/2017,0
6/5/2017,1
6/6/2017,1
6/7/2017,1
6/8/2017,1
6/16/2017,0
6/17/2017,0
6/18/2017,0
6/27/2017,1
6/28/2017,1
6/29/2017,0
6/30/2017,1
7/1/2017,1
7/2/2017,0
7/14/2017,0
7/15/2017,0
7/16/2017,0
7/17/2017,0
7/18/2017,0
7/19/2017,1
7/20/2017,0
7/21/2017,0
7/22/2017,0
7/23/2017,1
8/4/2017,1
8/5/2017,0
8/6/2017,0
8/7/2017,1
8/8/2017,0
8/9/2017,1
8/10/2017,1
8/22/2017,0
8/23/2017,0
8/24/2017,1
8/25/2017,1
8/26/2017,0
8/27/2017,0
8/29/2017,1
8/30/2017,0
8/31/2017,1
9/4/2017,1
9/5/2017,1
9/6/2017,1
9/15/2017,1
9/16/2017,1
9/17/2017,1
9/19/2017,0
9/20/2017,0
9/21/2017,0
9/22/2017,0
9/23/2017,0
9/24/2017,0
