date,winLoss
4/5/2019,1
4/6/2019,1
4/7/2019,1
4/8/2019,1
4/9/2019,1
4/10/2019,1
4/22/2019,0
4/23/2019,1
4/24/2019,1
4/25/2019,0
4/26/2019,0
4/27/2019,1
4/28/2019,1
5/6/2019,1
5/7/2019,0
5/8/2019,1
5/9/2019,1
5/10/2019,1
5/11/2019,1
5/12/2019,1
5/20/2019,1
5/21/2019,1
5/22/2019,0
5/23/2019,0
5/24/2019,1
5/25/2019,1
5/26/2019,0
5/27/2019,1
5/28/2019,1
5/29/2019,0
6/7/2019,1
6/8/2019,0
6/9/2019,1
6/11/2019,1
6/12/2019,0
6/14/2019,1
6/15/2019,1
6/16/2019,0
6/25/2019,1
6/26/2019,0
6/27/2019,0
6/28/2019,1
6/29/2019,1
6/30/2019,1
7/5/2019,0
7/6/2019,1
7/7/2019,1
7/19/2019,1
7/20/2019,1
7/21/2019,1
7/22/2019,1
7/23/2019,0
7/24/2019,1
8/2/2019,1
8/3/2019,1
8/4/2019,1
8/6/2019,1
8/7/2019,1
8/19/2019,1
8/20/2019,1
8/21/2019,0
8/22/2019,1
8/23/2019,1
8/24/2019,1
8/25/2019,1
8/27/2019,1
8/28/2019,1
8/29/2019,0
9/5/2019,1
9/6/2019,1
9/7/2019,1
9/8/2019,1
9/9/2019,1
9/10/2019,0
9/11/2019,0
9/12/2019,0
9/17/2019,1
9/18/2019,1
9/20/2019,1
9/21/2019,0
9/22/2019,1
10/4/2019,1
10/5/2019,1
10/10/2019,1
10/12/2019,0
10/13/2019,1
10/19/2019,1
10/22/2019,0
10/23/2019,0
10/29/2019,0
10/30/2019,0
