date,winLoss
4/4/2017,0
4/6/2017,1
4/7/2017,0
4/8/2017,1
4/9/2017,0
4/21/2017,0
4/22/2017,0
4/23/2017,1
4/24/2017,1
4/25/2017,1
4/26/2017,1
5/9/2017,0
5/11/2017,0
5/12/2017,0
5/13/2017,1
5/14/2017,1
5/26/2017,1
5/27/2017,0
5/27/2017,1
5/28/2017,1
5/29/2017,1
5/30/2017,0
5/31/2017,0
6/12/2017,1
6/13/2017,1
6/14/2017,0
6/15/2017,1
6/23/2017,0
6/24/2017,0
6/25/2017,0
6/26/2017,0
6/27/2017,1
6/28/2017,0
6/29/2017,1
6/30/2017,1
7/1/2017,0
7/2/2017,1
7/14/2017,0
7/15/2017,0
7/16/2017,0
7/18/2017,0
7/19/2017,0
7/26/2017,0
7/27/2017,0
7/28/2017,0
7/29/2017,0
7/30/2017,1
7/31/2017,1
8/1/2017,0
8/2/2017,0
8/8/2017,1
8/9/2017,1
8/10/2017,1
8/11/2017,1
8/12/2017,0
8/13/2017,0
8/21/2017,0
8/21/2017,1
8/22/2017,0
8/23/2017,1
8/24/2017,1
8/25/2017,1
8/26/2017,0
8/27/2017,1
9/1/2017,0
9/2/2017,1
9/3/2017,1
9/4/2017,0
9/5/2017,0
9/6/2017,0
9/7/2017,0
9/8/2017,0
9/9/2017,1
9/10/2017,1
9/22/2017,1
9/23/2017,0
9/24/2017,1
9/25/2017,1
9/26/2017,0
9/27/2017,1
9/28/2017,1
