date,winLoss
4/8/2016,1
4/9/2016,0
4/11/2016,0
4/12/2016,1
4/22/2016,0
4/23/2016,0
4/24/2016,0
4/25/2016,1
4/26/2016,0
4/27/2016,1
4/28/2016,1
5/6/2016,0
5/7/2016,0
5/8/2016,0
5/16/2016,1
5/17/2016,1
5/18/2016,1
5/20/2016,0
5/21/2016,1
5/22/2016,1
5/23/2016,1
5/24/2016,1
5/25/2016,0
6/2/2016,0
6/3/2016,1
6/4/2016,1
6/5/2016,1
6/6/2016,1
6/7/2016,1
6/8/2016,0
6/20/2016,1
6/21/2016,1
6/22/2016,1
6/23/2016,1
6/24/2016,0
6/25/2016,0
6/26/2016,0
6/28/2016,1
6/29/2016,1
7/15/2016,1
7/16/2016,0
7/17/2016,1
7/18/2016,1
7/19/2016,0
7/20/2016,0
7/29/2016,1
7/30/2016,1
7/31/2016,1
8/2/2016,1
8/3/2016,1
8/4/2016,0
8/5/2016,1
8/6/2016,1
8/7/2016,0
8/15/2016,0
8/16/2016,0
8/17/2016,0
8/18/2016,1
8/19/2016,0
8/20/2016,0
8/21/2016,1
8/26/2016,1
8/27/2016,0
8/28/2016,0
8/29/2016,1
8/30/2016,1
8/31/2016,1
9/9/2016,1
9/10/2016,0
9/11/2016,0
9/12/2016,1
9/13/2016,0
9/14/2016,1
9/15/2016,0
9/23/2016,1
9/24/2016,0
9/25/2016,0
9/26/2016,0
9/27/2016,1
9/28/2016,1
