date,winLoss
4/7/2017,1
4/8/2017,1
4/9/2017,0
4/18/2017,0
4/19/2017,1
4/20/2017,1
4/21/2017,1
4/22/2017,0
4/23/2017,0
5/2/2017,1
5/3/2017,0
5/4/2017,0
5/5/2017,0
5/6/2017,0
5/8/2017,1
5/9/2017,0
5/15/2017,1
5/16/2017,0
5/17/2017,0
5/18/2017,0
5/19/2017,0
5/20/2017,0
5/21/2017,1
5/29/2017,1
5/30/2017,1
5/31/2017,1
6/2/2017,1
6/3/2017,0
6/4/2017,0
6/9/2017,1
6/10/2017,0
6/11/2017,0
6/12/2017,1
6/13/2017,1
6/14/2017,1
6/23/2017,1
6/24/2017,1
6/25/2017,0
6/27/2017,0
6/28/2017,1
6/29/2017,1
6/30/2017,0
7/1/2017,0
7/2/2017,1
7/14/2017,0
7/15/2017,1
7/16/2017,1
7/24/2017,0
7/25/2017,0
7/26/2017,1
7/27/2017,1
7/28/2017,1
7/29/2017,1
7/30/2017,0
8/1/2017,1
8/2/2017,0
8/14/2017,1
8/15/2017,1
8/16/2017,1
8/17/2017,0
8/18/2017,0
8/19/2017,1
8/20/2017,0
8/28/2017,0
8/29/2017,1
8/30/2017,1
9/1/2017,0
9/2/2017,1
9/2/2017,1
9/3/2017,1
9/4/2017,0
9/5/2017,0
9/6/2017,0
9/7/2017,1
9/18/2017,1
9/19/2017,1
9/20/2017,0
9/21/2017,1
9/22/2017,0
9/23/2017,1
9/24/2017,0
