date,winLoss
3/29/2018,0
3/30/2018,1
3/31/2018,0
4/1/2018,0
4/6/2018,0
4/7/2018,1
4/8/2018,0
4/9/2018,0
4/10/2018,0
4/11/2018,0
4/20/2018,0
4/21/2018,0
4/22/2018,1
4/23/2018,0
4/24/2018,0
4/25/2018,1
5/3/2018,1
5/4/2018,0
5/5/2018,0
5/6/2018,0
5/7/2018,1
5/8/2018,0
5/9/2018,1
5/21/2018,0
5/22/2018,1
5/23/2018,1
5/24/2018,0
5/25/2018,1
5/26/2018,1
5/27/2018,0
6/5/2018,1
6/6/2018,1
6/7/2018,0
6/8/2018,0
6/9/2018,0
6/10/2018,0
6/15/2018,0
6/16/2018,1
6/17/2018,1
6/25/2018,1
6/26/2018,0
6/27/2018,1
6/29/2018,1
6/30/2018,1
7/1/2018,0
7/3/2018,0
7/4/2018,0
7/20/2018,0
7/21/2018,0
7/22/2018,1
7/23/2018,0
7/24/2018,0
7/25/2018,0
7/26/2018,0
8/2/2018,1
8/3/2018,1
8/4/2018,1
8/5/2018,0
8/6/2018,0
8/7/2018,1
8/8/2018,1
8/13/2018,1
8/14/2018,0
8/16/2018,1
8/17/2018,1
8/18/2018,0
8/19/2018,1
8/28/2018,0
8/29/2018,0
8/31/2018,0
9/1/2018,1
9/2/2018,1
9/3/2018,0
9/4/2018,1
9/5/2018,0
9/17/2018,0
9/18/2018,0
9/19/2018,0
9/21/2018,1
9/22/2018,0
9/23/2018,1
