date,winLoss
3/29/2018,1
3/30/2018,0
3/31/2018,0
4/1/2018,0
4/13/2018,0
4/14/2018,0
4/15/2018,0
4/16/2018,1
4/17/2018,0
4/18/2018,1
4/20/2018,1
4/21/2018,1
4/22/2018,1
5/4/2018,1
5/5/2018,1
5/6/2018,0
5/8/2018,0
5/9/2018,0
5/22/2018,0
5/23/2018,0
5/24/2018,1
5/25/2018,0
5/26/2018,1
5/27/2018,1
6/7/2018,0
6/8/2018,0
6/9/2018,1
6/10/2018,0
6/11/2018,1
6/12/2018,1
6/13/2018,1
6/22/2018,1
6/23/2018,1
6/24/2018,1
6/25/2018,1
6/26/2018,1
6/28/2018,0
6/29/2018,1
6/30/2018,1
7/1/2018,1
7/9/2018,1
7/10/2018,1
7/11/2018,1
7/20/2018,0
7/21/2018,0
7/22/2018,1
7/23/2018,1
7/24/2018,0
7/25/2018,1
7/31/2018,1
8/1/2018,1
8/2/2018,1
8/3/2018,0
8/4/2018,0
8/5/2018,0
8/7/2018,1
8/8/2018,0
8/9/2018,1
8/20/2018,1
8/21/2018,1
8/22/2018,1
8/23/2018,1
8/24/2018,1
8/25/2018,1
8/26/2018,1
9/7/2018,1
9/8/2018,1
9/9/2018,1
9/10/2018,1
9/11/2018,0
9/12/2018,1
9/14/2018,0
9/15/2018,1
9/16/2018,1
9/24/2018,0
9/25/2018,0
9/26/2018,1
9/27/2018,0
9/28/2018,0
9/29/2018,1
9/30/2018,1
