date,winLoss
3/29/2018,0
3/30/2018,1
3/31/2018,0
4/1/2018,1
4/2/2018,0
4/3/2018,0
4/9/2018,0
4/10/2018,0
4/11/2018,0
4/13/2018,1
4/14/2018,0
4/15/2018,0
4/27/2018,0
4/28/2018,1
4/29/2018,1
4/30/2018,1
5/1/2018,1
5/2/2018,0
5/10/2018,0
5/11/2018,1
5/12/2018,0
5/13/2018,0
5/15/2018,1
5/16/2018,1
5/17/2018,0
5/25/2018,0
5/26/2018,0
5/27/2018,0
6/8/2018,1
6/9/2018,0
6/10/2018,0
6/11/2018,1
6/12/2018,1
6/13/2018,1
6/14/2018,0
6/25/2018,1
6/26/2018,0
6/27/2018,0
6/28/2018,0
6/29/2018,1
6/30/2018,1
7/1/2018,0
7/2/2018,1
7/3/2018,0
7/4/2018,1
7/9/2018,1
7/10/2018,0
7/11/2018,1
7/13/2018,0
7/14/2018,1
7/15/2018,1
7/23/2018,0
7/24/2018,1
7/26/2018,0
7/27/2018,0
7/28/2018,1
7/29/2018,1
8/6/2018,1
8/7/2018,0
8/8/2018,0
8/10/2018,0
8/11/2018,1
8/12/2018,0
8/21/2018,0
8/22/2018,1
8/23/2018,0
8/24/2018,1
8/25/2018,1
8/26/2018,0
8/31/2018,0
9/1/2018,1
9/2/2018,0
9/3/2018,1
9/4/2018,0
9/5/2018,1
9/17/2018,1
9/18/2018,0
9/20/2018,0
9/21/2018,1
9/22/2018,1
9/23/2018,1
