date,winLoss
3/29/2018,0
3/30/2018,0
3/31/2018,1
4/1/2018,1
4/10/2018,1
4/11/2018,0
4/13/2018,0
4/14/2018,0
4/15/2018,1
4/20/2018,0
4/21/2018,1
4/22/2018,1
4/23/2018,1
4/24/2018,0
4/25/2018,0
5/8/2018,0
5/9/2018,1
5/10/2018,0
5/11/2018,0
5/12/2018,0
5/13/2018,0
5/21/2018,0
5/22/2018,1
5/23/2018,1
5/25/2018,1
5/26/2018,0
5/27/2018,1
5/28/2018,1
5/29/2018,0
5/30/2018,1
5/31/2018,0
6/8/2018,1
6/9/2018,0
6/10/2018,1
6/12/2018,1
6/13/2018,1
6/15/2018,1
6/16/2018,1
6/17/2018,0
6/25/2018,1
6/26/2018,0
6/27/2018,1
6/28/2018,0
6/29/2018,0
6/30/2018,0
7/1/2018,1
7/2/2018,1
7/3/2018,1
7/4/2018,1
7/13/2018,1
7/14/2018,0
7/15/2018,1
7/30/2018,0
7/31/2018,0
8/1/2018,1
8/2/2018,1
8/3/2018,0
8/4/2018,0
8/5/2018,1
8/13/2018,0
8/14/2018,0
8/15/2018,1
8/20/2018,0
8/21/2018,0
8/22/2018,0
8/24/2018,1
8/25/2018,1
8/26/2018,1
8/30/2018,0
8/31/2018,1
9/1/2018,1
9/2/2018,1
9/3/2018,0
9/4/2018,1
9/5/2018,0
9/17/2018,1
9/18/2018,1
9/19/2018,1
9/21/2018,0
9/22/2018,1
9/23/2018,1
10/1/2018,1
10/4/2018,1
10/5/2018,1
10/15/2018,0
10/16/2018,1
10/17/2018,1
10/26/2018,1
10/27/2018,0
10/28/2018,0
