date,winLoss
4/4/2019,0
4/5/2019,1
4/6/2019,1
4/7/2019,1
4/8/2019,1
4/9/2019,1
4/10/2019,1
4/18/2019,0
4/19/2019,0
4/20/2019,0
4/21/2019,1
4/22/2019,0
4/23/2019,0
4/24/2019,0
4/25/2019,1
4/30/2019,1
5/1/2019,1
5/2/2019,1
5/17/2019,1
5/18/2019,1
5/19/2019,0
5/20/2019,0
5/21/2019,0
5/23/2019,0
5/24/2019,0
5/25/2019,1
5/26/2019,1
6/4/2019,0
6/5/2019,1
6/6/2019,0
6/7/2019,0
6/8/2019,1
6/9/2019,0
6/10/2019,1
6/11/2019,1
6/25/2019,1
6/26/2019,1
6/27/2019,1
6/28/2019,0
6/29/2019,0
6/30/2019,0
7/12/2019,1
7/13/2019,1
7/14/2019,1
7/15/2019,1
7/16/2019,1
7/17/2019,0
7/18/2019,0
7/25/2019,0
7/26/2019,0
7/27/2019,0
7/28/2019,1
7/29/2019,0
7/30/2019,1
7/31/2019,0
8/12/2019,0
8/13/2019,0
8/14/2019,1
8/15/2019,1
8/16/2019,0
8/17/2019,1
8/18/2019,1
8/27/2019,1
8/28/2019,0
8/30/2019,0
8/31/2019,1
9/1/2019,0
9/9/2019,0
9/10/2019,0
9/11/2019,0
9/13/2019,0
9/14/2019,0
9/15/2019,1
9/24/2019,1
9/25/2019,0
9/26/2019,1
9/27/2019,0
9/28/2019,0
9/29/2019,0
