date,winLoss
4/10/2017,1
4/11/2017,0
4/12/2017,0
4/14/2017,1
4/15/2017,1
4/16/2017,1
4/17/2017,1
4/18/2017,0
4/19/2017,1
5/2/2017,0
5/3/2017,1
5/4/2017,1
5/5/2017,0
5/6/2017,1
5/7/2017,1
5/15/2017,1
5/16/2017,0
5/17/2017,1
5/18/2017,1
5/19/2017,0
5/20/2017,0
5/21/2017,0
5/31/2017,1
6/1/2017,0
6/2/2017,1
6/3/2017,1
6/4/2017,1
6/6/2017,1
6/7/2017,1
6/8/2017,0
6/9/2017,1
6/10/2017,0
6/11/2017,0
6/19/2017,1
6/20/2017,1
6/21/2017,1
6/22/2017,1
6/23/2017,1
6/24/2017,0
6/25/2017,0
6/27/2017,0
6/28/2017,0
7/3/2017,0
7/4/2017,0
7/5/2017,0
7/6/2017,0
7/7/2017,1
7/8/2017,0
7/9/2017,1
7/20/2017,0
7/21/2017,0
7/22/2017,1
7/23/2017,0
7/24/2017,1
7/25/2017,1
7/26/2017,0
7/28/2017,0
7/29/2017,1
7/30/2017,1
8/10/2017,0
8/11/2017,0
8/12/2017,0
8/13/2017,0
8/14/2017,0
8/15/2017,1
8/16/2017,1
9/1/2017,1
9/2/2017,1
9/3/2017,1
9/4/2017,0
9/5/2017,0
9/6/2017,0
9/8/2017,1
9/9/2017,1
9/10/2017,0
9/19/2017,0
9/20/2017,0
9/21/2017,0
9/22/2017,1
9/23/2017,0
9/24/2017,0
